Year,river,date,DO,BOD,COD,SS,pH,NH3N,TEMP,COND,SAL,TUR,TC,Class
2020,BATU,15/11/2020,4.601,10,28,74,7.137,4.7,29.408,242.274,0.113,32.545,1440000,Polluted
2021,RASAU,7/1/2021,5.632,2,8,5,6.047,0.25,27.645,111.902,0.051,2.772,76000,Clean
2021,RASAU,6/3/2021,5.725,2,11,16,6.685,0.2,28.885,118.433,0.054,5.736,310000,Clean
2021,RASAU,9/5/2021,6.089,2,22,1,6.267,0.37,28.42,105.233,0.048,4.243,220000,Clean
2021,RASAU,12/7/2021,5.761,2,29,16,6.323,0.33,27.661,119.964,0.055,4.338,200000,Clean
2021,RASAU,7/9/2021,6.818,2,6,6,6.452,0.22,28.159,76.178,0.034,1.705,76000,Clean
2021,RASAU,8/11/2021,5.548,2,6,10,6.629,0.16,29.881,113.916,0.052,4.634,61000,Clean
2021,KLANG,12/1/2021,8.206,1,6,<1.000,6.674,0.02,26.864,43.845,0.019,1.44,160000,Clean
2021,KLANG,14/3/2021,8.563,<1.000,7,<1.000,7.334,0.26,31.717,47.792,0.021,2.17,340000,Clean
2021,KLANG,10/5/2021,7.982,<1.000,8,<1.000,6.876,<0.010,30.632,46.659,0.02,3.002,285000,Clean
2021,KLANG,14/7/2021,7.749,1,3,<1.000,6.894,<0.010,27.956,51.211,0.022,0.966,320000,Clean
2021,KLANG,10/9/2021,7.728,<1.000,10,<1.000,6.886,0.03,29.377,29.033,0.012,3.991,163000,Clean
2021,KLANG,10/11/2021,7.89,1,6,8,7.29,0.04,28.888,41.216,0.018,2.579,60000,Clean
2021,KLANG,12/1/2021,6.69,4,14,4,6.735,1.37,25.89,95.613,0.044,6.412,1080000,Clean
2021,KLANG,14/3/2021,5.002,3,25,14,7.032,2.21,28.872,122.076,0.056,13.98,720000,Slightly Polluted
2021,KLANG,10/5/2021,5.291,3,15,50,6.788,0.12,28.555,133.54,0.061,49.877,870000,Clean
2021,KLANG,14/7/2021,6.565,3,10,4,6.881,1.14,26.726,109.543,0.05,6.61,730000,Clean
2021,KLANG,10/9/2021,6.591,3,10,4,6.727,0.9,28.229,101.837,0.046,2.255,660000,Clean
2021,KLANG,10/11/2021,7.56,2,13,7,7.078,0.24,29.101,54.056,0.024,5.181,675000,Clean
2021,BATU,18/1/2021,8.455,<1.000,7,3,7.584,<0.010,23.444,22.775,0.009,4.34,13000,Clean
2021,BATU,16/3/2021,7.714,<1.000,5,2,7.275,<0.010,25.698,27.302,0.011,1.28,67000,Clean
2021,BATU,20/5/2021,8.154,<1.000,3,<1.000,6.875,<0.010,25.263,30.388,0.013,3.185,56000,Clean
2021,BATU,16/7/2021,7.732,<1.000,2,<1.000,7.284,<0.010,25.446,35.979,0.015,2.065,9300,Clean
2021,BATU,10/9/2021,8.089,<1.000,10,2,7.201,0.01,26.692,21.845,0.009,2.915,22000,Clean
2021,BATU,18/11/2021,8.169,<1.000,6,<1.000,7.436,<0.010,26.359,30.577,0.013,3.409,30000,Clean
2021,DAMANSARA,18/1/2021,4.576,3,21,119,6.969,5.46,29.492,254.16,0.119,49.067,208000,Slightly Polluted
2021,DAMANSARA,10/3/2021,4.257,6,33,59,7.18,4.91,31.9,262.263,0.122,40.46,330000,Slightly Polluted
2021,DAMANSARA,6/5/2021,5.848,5,21,35,6.942,1.1,29.44,154.035,0.071,40.496,560000,Slightly Polluted
2021,DAMANSARA,11/7/2021,5.196,4,15,23,6.803,<0.010,29.114,179.465,0.083,19.125,270000,Clean
2021,DAMANSARA,8/9/2021,4.578,5,28,40,6.805,6.27,29.609,242.619,0.113,29.564,320000,Slightly Polluted
2021,DAMANSARA,11/11/2021,6.396,5,17,67,7.147,0.52,28.155,110.159,0.05,75.87,600000,Slightly Polluted
2021,DAMANSARA,15/1/2021,4.659,4,15,68,6.95,5.21,30.271,256.619,0.12,40.843,242000,Slightly Polluted
2021,DAMANSARA,10/3/2021,4.558,6,25,45,7.268,5.78,32.389,265.315,0.124,33.403,390000,Slightly Polluted
2021,DAMANSARA,6/5/2021,5.866,6,22,36,6.964,1.32,29.851,163.574,0.076,39.684,610000,Slightly Polluted
2021,DAMANSARA,11/7/2021,5.275,4,16,21,7.038,0.19,29.55,186.452,0.087,15.616,220000,Clean
2021,DAMANSARA,8/9/2021,3.96,7,32,17,7.139,6.13,29.799,237.151,0.111,13.399,500000,Slightly Polluted
2021,DAMANSARA,11/11/2021,6.206,5,16,68,7.082,0.65,28.307,110.574,0.051,67.698,610000,Slightly Polluted
2021,KUYOH,7/1/2021,2.887,5,39,14,7.217,6.95,27.658,339.371,0.16,12.058,980000,Polluted
2021,KUYOH,6/3/2021,3.724,11,47,18,7.302,5.31,29.993,327.617,0.154,16.752,610000,Polluted
2021,KUYOH,9/5/2021,4.603,5,20,16,6.973,3.22,29.595,237.937,0.111,20.214,840000,Slightly Polluted
2021,KUYOH,12/7/2021,5.89,4,29,38,6.727,1,26.893,158.171,0.073,58.289,640000,Slightly Polluted
2021,KUYOH,7/9/2021,5.109,6,23,18,7.114,3.37,28.99,218.206,0.102,19.196,720000,Slightly Polluted
2021,KUYOH,8/11/2021,4.981,6,24,12,7.524,3.38,31.152,277.991,0.13,17.989,470000,Slightly Polluted
2021,KERAYONG,16/1/2021,4.129,27,63,29,6.995,8.16,29.86,308.713,0.145,15.046,7400000,Polluted
2021,KERAYONG,11/3/2021,2.365,28,92,28,7.256,7.8,29.861,298.99,0.14,19.994,17700000,Polluted
2021,KERAYONG,19/5/2021,4.027,17,53,12,7.035,6.25,30.095,286.399,0.134,13.708,960000,Polluted
2021,KERAYONG,15/7/2021,4.78,12,36,9,7.121,5.06,30.548,248.512,0.116,6.753,840000,Slightly Polluted
2021,KERAYONG,13/9/2021,5.979,17,40,28,7.114,2.27,28.44,195.372,0.091,22.87,17300000,Slightly Polluted
2021,KERAYONG,15/11/2021,4.567,14,52,12,7.213,7.22,30.461,291.375,0.136,13.226,1680000,Polluted
2021,KLANG,8/1/2021,3.917,4,23,7,7.014,2,28.631,13246.105,7.586,7.673,104000,Slightly Polluted
2021,KLANG,12/3/2021,3.146,16,41,66,7.216,5.74,30.78,1169.77,0.574,32.089,430000,Polluted
2021,KLANG,7/5/2021,3.605,7,28,10,6.916,1.28,29.69,3092.083,1.598,23.433,92000,Slightly Polluted
2021,KLANG,10/7/2021,3.56,10,38,24,6.853,3.24,29.14,20335.871,12.077,17.908,750000,Polluted
2021,KLANG,6/9/2021,3.132,4,28,23,6.825,3.95,29.863,11792.242,6.679,11.107,370000,Slightly Polluted
2021,KLANG,9/11/2021,4.591,2,34,18,7.185,1.66,30.588,20368.465,12.075,18.697,460000,Slightly Polluted
2021,DAMANSARA,15/1/2021,3.781,7,17,14,6.59,6.54,30.153,252.812,0.118,17.971,650000,Slightly Polluted
2021,DAMANSARA,10/3/2021,3.582,4,38,58,7.17,7.61,31.793,272.564,0.127,60.571,1880000,Polluted
2021,DAMANSARA,6/5/2021,5.832,6,18,37,6.919,2.5,29.112,165.288,0.077,56.838,1190000,Slightly Polluted
2021,DAMANSARA,11/7/2021,3.823,4,26,9,6.918,4.4,28.991,210.422,0.098,14.755,700000,Slightly Polluted
2021,DAMANSARA,8/9/2021,3.264,7,36,2,7.008,8.23,29.792,237.162,0.111,59.566,1000000,Polluted
2021,DAMANSARA,11/11/2021,6.125,5,22,38,7.006,1.41,28.802,146.709,0.068,74.676,1420000,Slightly Polluted
2021,PENCHALA,15/1/2021,3.214,15,62,36,7.342,5.74,28.117,357.337,0.169,11.469,5600000,Polluted
2021,PENCHALA,6/3/2021,4.704,8,41,16,7.417,2.11,32.328,327.128,0.153,16.153,7100000,Slightly Polluted
2021,PENCHALA,20/5/2021,4.888,<1.000,22,4,6.874,1.68,28.021,269.77,0.127,6.517,960000,Slightly Polluted
2021,PENCHALA,11/7/2021,5.706,5,26,14,7.195,1.05,27.362,212.155,0.099,9.67,1610000,Slightly Polluted
2021,PENCHALA,8/9/2021,4.858,10,37,9,7.351,4.23,29.111,320.524,0.151,2.976,1810000,Slightly Polluted
2021,PENCHALA,11/11/2021,6.695,5,17,16,7.32,0.34,27.486,190.305,0.089,20.064,1170000,Clean
2021,GOMBAK,17/1/2021,8.447,1,3,<1.000,7.581,0.01,24.928,41.119,0.018,3.003,14800,Clean
2021,GOMBAK,16/3/2021,7.793,<1.000,5,4,7.623,<0.010,25.853,40.575,0.017,2.116,142000,Clean
2021,GOMBAK,10/5/2021,8.154,1,5,<1.000,7.498,<0.010,25.707,42.487,0.018,4.361,34000,Clean
2021,GOMBAK,14/7/2021,8.119,<1.000,13,1,7.748,<0.010,24.064,43.383,0.019,3.156,32000,Clean
2021,GOMBAK,9/9/2021,8.44,<1.000,3,2,7.604,<0.010,24.782,42.018,0.018,1.816,22000,Clean
2021,GOMBAK,18/11/2021,8.333,<1.000,6,1,7.434,<0.010,24.581,38.371,0.016,2.108,220000,Clean
2021,PUSU,17/1/2021,7.587,6,18,226,7.078,1.86,28.434,123.854,0.057,174.73,1240000,Slightly Polluted
2021,PUSU,16/3/2021,6.546,5,20,201,7.017,0.32,29.176,87.105,0.039,217.64,1440000,Slightly Polluted
2021,PUSU,10/5/2021,6.816,3,11,18,7.049,<0.010,30.051,135.092,0.062,27.996,890000,Clean
2021,PUSU,14/7/2021,6.905,4,13,36,7.244,0.98,27.411,125.097,0.058,47.709,670000,Clean
2021,PUSU,9/9/2021,7.438,3,13,116,7.228,0.58,28.142,96.215,0.044,92.75,450000,Clean
2021,PUSU,18/11/2021,6.802,4,19,46,7.047,1.24,28.36,115.83,0.053,54.572,780000,Slightly Polluted
2021,KLANG,8/1/2021,3.24,6,15,16,7.284,2.72,27.885,364.68,0.173,18.915,259000,Slightly Polluted
2021,KLANG,12/3/2021,3.264,14,90,174,7.448,3.17,28.273,200.65,0.093,81.988,990000,Polluted
2021,KLANG,7/5/2021,3.533,6,18,16,7.121,1.41,29.347,257.706,0.121,25.217,1640000,Slightly Polluted
2021,KLANG,10/7/2021,3.178,7,37,36,7.074,1.6,28.339,229.438,0.107,45.85,500000,Slightly Polluted
2021,KLANG,6/9/2021,3.408,5,21,65,7.315,3.43,28.66,434.898,0.207,35.216,1140000,Polluted
2021,KLANG,9/11/2021,2.668,6,26,39,7.397,2.3,29.296,241.822,0.113,39.823,300000,Polluted
2021,KLANG,8/1/2021,3.447,5,26,17,7.141,3.09,28.112,263.963,0.124,14.897,1800000,Slightly Polluted
2021,KLANG,12/3/2021,2.752,9,110,229,7.41,2.21,27.927,180.453,0.084,99.19,1750000,Polluted
2021,KLANG,7/5/2021,3.476,4,18,15,7.001,1.35,29.517,185.084,0.086,22.334,380000,Slightly Polluted
2021,KLANG,10/7/2021,2.913,11,39,46,7.116,2.12,28.095,221.861,0.104,30.161,1200000,Polluted
2021,KLANG,6/9/2021,3.509,7,28,37,7.299,2.28,27.888,163.875,0.076,101.173,1120000,Slightly Polluted
2021,KLANG,9/11/2021,3.624,8,24,37,7.263,2.66,29.872,250.894,0.117,25.971,830000,Slightly Polluted
2021,KLANG,8/1/2021,3.088,5,21,26,7.038,2.89,27.983,253.371,0.119,15.875,182000,Slightly Polluted
2021,KLANG,12/3/2021,3.445,5,35,34,7.489,4.01,29.525,256.014,0.12,19.627,200000,Polluted
2021,KLANG,7/5/2021,3.763,7,25,41,6.95,2.62,30.035,227.76,0.106,31.471,136000,Slightly Polluted
2021,KLANG,10/7/2021,3.05,5,26,31,7.055,3.48,28.673,267.46,0.125,27.061,370000,Polluted
2021,KLANG,6/9/2021,2.485,5,19,26,7.069,2.94,28.404,189.519,0.088,29.886,950000,Polluted
2021,KLANG,9/11/2021,4.097,9,29,30,7.218,4.43,29.976,271.891,0.127,25.828,730000,Slightly Polluted
2021,SEMELAH,12/1/2021,7.404,2,7,5,6.799,0.58,25.433,70.498,0.032,6.236,128000,Clean
2021,SEMELAH,14/3/2021,6.627,3,16,8,7.129,1.13,29.23,97.27,0.044,12.684,670000,Clean
2021,SEMELAH,10/5/2021,6.724,1,7,2,6.785,<0.010,28.086,77.803,0.035,8.048,310000,Clean
2021,SEMELAH,14/7/2021,6.371,2,7,3,6.787,0.8,26.231,85.76,0.039,6.403,500000,Clean
2021,SEMELAH,10/9/2021,6.465,2,14,4,6.795,1.09,28.07,78.792,0.036,2.571,560000,Clean
2021,SEMELAH,10/11/2021,6.891,2,11,10,6.835,0.78,27.181,78.703,0.036,19.97,490000,Clean
2021,GOMBAK,17/1/2021,8.169,<1.000,3,6,7.398,0.02,25.863,52.23,0.023,7.173,120000,Clean
2021,GOMBAK,16/3/2021,7.614,1,10,30,7.367,0.01,26.563,45.677,0.02,24.522,520000,Clean
2021,GOMBAK,10/5/2021,7.793,2,12,6,7.405,0.05,27.102,59.381,0.026,9.141,410000,Clean
2021,GOMBAK,14/7/2021,7.889,<1.000,2,4,7.576,<0.010,24.793,53.263,0.024,5.446,240000,Clean
2021,GOMBAK,9/9/2021,8.292,<1.000,5,3,7.471,<0.010,25.513,47.741,0.021,1.762,90000,Clean
2021,GOMBAK,18/11/2021,8.24,<1.000,11,<1.000,7.336,<0.010,25.967,44.178,0.019,3.684,240000,Clean
2021,KEROH,18/1/2021,8.521,<1.000,8,2,7.289,<0.010,24.532,35.057,0.015,3.65,16800,Clean
2021,KEROH,14/3/2021,7.429,<1.000,6,<1.000,7.832,<0.010,26.228,38.02,0.016,2.202,41000,Clean
2021,KEROH,20/5/2021,8.162,<1.000,7,<1.000,7.149,<0.010,25.986,34.626,0.015,3.531,17600,Clean
2021,KEROH,17/7/2021,7.869,<1.000,3,<1.000,7.535,<0.010,26.318,39.644,0.017,1.43,10500,Clean
2021,KEROH,15/9/2021,7.897,<1.000,6,<1.000,7.405,<0.010,27.097,28.127,0.011,2.157,42000,Clean
2021,KEROH,17/11/2021,8.177,<1.000,13,12,7.282,<0.010,25.474,37.89,0.016,19.925,54000,Clean
2021,AMPANG,16/1/2021,5.771,12,30,283,7.127,5.17,26.975,206.649,0.097,114.187,6600000,Polluted
2021,AMPANG,11/3/2021,4.486,10,41,28,7.416,9.3,30.458,274.789,0.129,14.457,1900000,Polluted
2021,AMPANG,19/5/2021,6.13,9,23,41,7.114,3.08,28.392,196.269,0.091,35.982,830000,Slightly Polluted
2021,AMPANG,15/7/2021,5.391,6,34,12,7.277,5.77,28.255,244.866,0.115,12.378,1850000,Slightly Polluted
2021,AMPANG,13/9/2021,6.897,7,42,771,7.025,0.5,25.623,81.607,0.037,572.244,970000,Slightly Polluted
2021,AMPANG,15/11/2021,5.051,11,31,18,7.224,5.85,29.184,237.559,0.111,15.029,1170000,Slightly Polluted
2021,RUMPUT,17/1/2021,8.257,1,1,2,7.425,0.02,25.805,47.18,0.021,3.32,21400,Clean
2021,RUMPUT,16/3/2021,7.645,<1.000,5,2,7.39,<0.010,25.836,41.993,0.018,2.063,115000,Clean
2021,RUMPUT,10/5/2021,7.928,1,6,<1.000,7.21,<0.010,26.172,46.472,0.02,4.49,35000,Clean
2021,RUMPUT,14/7/2021,7.948,1,5,<1.000,7.451,<0.010,24.807,45.088,0.02,3.523,38000,Clean
2021,RUMPUT,9/9/2021,8.312,<1.000,3,2,7.484,<0.010,25.186,44.684,0.019,3.93,107000,Clean
2021,RUMPUT,18/11/2021,8.331,<1.000,13,<1.000,7.274,<0.010,24.653,39.384,0.017,1.215,36000,Clean
2021,KLANG,8/1/2021,4.858,4,20,20,7.103,3.83,27.928,236.073,0.111,14.236,302000,Slightly Polluted
2021,KLANG,12/3/2021,4.651,7,25,26,7.547,3.98,28.943,253.817,0.119,17.151,143000,Slightly Polluted
2021,KLANG,7/5/2021,4.361,5,19,33,7.1,3.36,29.253,257.288,0.12,27.619,480000,Slightly Polluted
2021,KLANG,10/7/2021,5.135,3,23,24,7.215,1.86,27.977,218.905,0.102,22.736,370000,Slightly Polluted
2021,KLANG,6/9/2021,4.491,5,24,35,7.176,3.85,28.046,207.499,0.097,23.525,410000,Slightly Polluted
2021,KLANG,9/11/2021,5.524,7,27,22,7.286,4.23,29.457,265.205,0.124,15.012,850000,Slightly Polluted
2021,BATU,18/1/2021,8.665,<1.000,3,2,7.444,<0.010,23.517,30.536,0.013,8.74,19000,Clean
2021,BATU,16/3/2021,7.72,<1.000,11,2,7.359,<0.010,26.021,27.137,0.011,1.198,45000,Clean
2021,BATU,20/5/2021,8.372,<1.000,10,<1.000,7.47,<0.010,24.691,34.231,0.014,3.122,22000,Clean
2021,BATU,16/7/2021,7.986,<1.000,2,<1.000,7.669,0.01,24.656,33.106,0.014,1.799,24000,Clean
2021,BATU,10/9/2021,8.212,<1.000,26,3,7.305,<0.010,26.054,24.71,0.01,7.081,26000,Clean
2021,BATU,18/11/2021,8.323,<1.000,8,3,7.403,<0.010,25.309,29.991,0.012,4.587,8800,Clean
2021,AMPANG,16/1/2021,6.365,11,42,107,6.977,3.32,27.28,127.953,0.059,72.861,2240000,Slightly Polluted
2021,AMPANG,11/3/2021,4.847,11,57,60,7.425,4.96,30.288,172.071,0.08,26.56,1180000,Polluted
2021,AMPANG,19/5/2021,6.847,5,17,68,7.018,0.85,27.558,90.228,0.041,67.612,176000,Slightly Polluted
2021,AMPANG,15/7/2021,6.375,4,18,17,7.252,2.24,27.487,113.686,0.052,15.999,1120000,Slightly Polluted
2021,AMPANG,13/9/2021,7.775,2,37,650,6.942,0.2,25.765,45.101,0.02,467.987,660000,Slightly Polluted
2021,AMPANG,15/11/2021,6.996,3,8,29,7.082,1.31,29.093,98.293,0.045,26.44,830000,Clean
2021,JINJANG,18/1/2021,6.517,3,9,13,6.891,0.96,26.77,110.124,0.051,8.987,245000,Clean
2021,JINJANG,14/3/2021,7.496,<1.000,7,1,7.793,<0.010,26.079,34.351,0.014,2.267,31000,Clean
2021,JINJANG,20/5/2021,6.979,2,13,8,6.929,0.82,27.959,102.376,0.047,13.541,260000,Clean
2021,JINJANG,17/7/2021,6.161,<1.000,13,6,7.062,1.8,29.193,140.352,0.065,8.455,550000,Clean
2021,JINJANG,15/9/2021,6.359,3,11,11,7.18,1.08,28.989,117.791,0.054,4.429,490000,Clean
2021,JINJANG,17/11/2021,7.446,3,28,84,7.181,0.38,26.519,81.426,0.037,78.551,230000,Clean
2021,ANAK AIR BATU,15/1/2021,6.889,3,13,<1.000,7.074,0.96,27.045,185,0.086,3.935,92000,Clean
2021,ANAK AIR BATU,10/3/2021,6.766,2,14,3,7.364,2,28.667,194.413,0.09,3.709,260000,Clean
2021,ANAK AIR BATU,6/5/2021,6.965,1,10,4,7.334,0.48,27.885,260.367,0.122,14.313,280000,Clean
2021,ANAK AIR BATU,11/7/2021,7.266,1,23,2,7.349,0.05,26.773,221.707,0.104,10.295,745000,Clean
2021,ANAK AIR BATU,13/9/2021,7.49,4,8,35,7.633,<0.010,26.078,101.853,0.047,49.344,1600000,Clean
2021,ANAK AIR BATU,11/11/2021,7.486,3,11,12,7.448,0.51,27.525,216.835,0.101,28.566,900000,Clean
2021,KLANG,8/1/2021,3.707,13,36,33,6.92,3.12,28.371,282.085,0.133,37.481,1480000,Polluted
2021,KLANG,12/3/2021,2.607,11,46,54,7.161,3.46,29.562,244.274,0.114,37.265,1630000,Polluted
2021,KLANG,7/5/2021,3.282,7,33,66,6.887,1.11,29.2,203.458,0.095,60.167,1850000,Slightly Polluted
2021,KLANG,10/7/2021,3.401,17,50,28,6.795,2.81,28.585,268.008,0.126,19.871,1170000,Polluted
2021,KLANG,6/9/2021,3.383,5,23,41,7.111,2.02,28.277,169.135,0.078,34.682,230000,Slightly Polluted
2021,KLANG,9/11/2021,4.069,15,38,40,6.983,3.11,30.51,261.138,0.122,31.551,1510000,Polluted
2021,KERAYONG,10/1/2021,6.109,15,42,16,7.243,9.76,28.009,390.463,0.185,11.308,3280000,Slightly Polluted
2021,KERAYONG,6/3/2021,4.474,18,82,49,7.261,11.4,30.636,394.274,0.186,17.298,2300000,Polluted
2021,KERAYONG,9/5/2021,4.509,17,55,27,7.362,10,29.349,404.741,0.192,14.095,1180000,Polluted
2021,KERAYONG,12/7/2021,4.756,6,21,20,7.096,1.39,28.687,157.527,0.073,32.496,865000,Slightly Polluted
2021,KERAYONG,7/9/2021,5.815,6,42,17,7.685,9.08,29.835,320.719,0.151,10.702,310000,Slightly Polluted
2021,KERAYONG,8/11/2021,6.542,8,36,11,7.727,7.38,29.8,300.325,0.141,7.59,480000,Slightly Polluted
2021,PENCHALA,15/1/2021,4.223,8,42,29,7.063,5.17,27.558,267.579,0.126,14.363,780000,Polluted
2021,PENCHALA,10/3/2021,4.264,5,35,13,7.423,4.76,28.874,311.644,0.147,7.643,900000,Slightly Polluted
2021,PENCHALA,6/5/2021,5.976,5,20,11,7.39,1.96,28.981,538.55,0.257,9.871,84000,Slightly Polluted
2021,PENCHALA,11/7/2021,5.833,2,20,6,6.965,0.63,26.731,187.527,0.087,5.88,590000,Clean
2021,PENCHALA,8/9/2021,4.801,4,23,11,7.183,5.44,29.167,239.912,0.112,1.188,680000,Slightly Polluted
2021,PENCHALA,11/11/2021,6.229,4,20,12,7.287,0.62,27.336,176.867,0.082,21.791,570000,Clean
2021,DAMANSARA,15/1/2021,5.934,8,22,67,7.079,5.47,29.094,256.123,0.12,54.918,242000,Slightly Polluted
2021,DAMANSARA,10/3/2021,4.911,4,33,44,7.302,6.59,30.803,269.653,0.126,28.174,390000,Slightly Polluted
2021,DAMANSARA,6/5/2021,6.613,5,31,28,7.186,1.45,28.746,170.634,0.079,35.827,680000,Slightly Polluted
2021,DAMANSARA,11/7/2021,5.826,5,16,14,7.261,0.18,28.554,184.549,0.086,16.24,330000,Clean
2021,DAMANSARA,8/9/2021,4.352,6,31,21,7.154,6.2,29.502,237.991,0.111,15.043,620000,Slightly Polluted
2021,DAMANSARA,11/11/2021,6.863,4,19,62,7.235,0.58,27.928,109.853,0.05,75.83,640000,Slightly Polluted
2021,DAMANSARA,15/1/2021,7.9,2,7,7,6.729,0.09,29.566,73.638,0.033,10.314,54000,Clean
2021,DAMANSARA,10/3/2021,7.643,2,15,9,7.525,0.02,32.008,63.965,0.028,10.571,67000,Clean
2021,DAMANSARA,6/5/2021,7.122,<1.000,3,12,7.001,0.07,29.516,84.696,0.038,34.425,12300,Clean
2021,DAMANSARA,11/7/2021,7.224,1,3,8,7.123,0.09,29.256,77.306,0.035,13.975,27000,Clean
2021,DAMANSARA,8/9/2021,7.854,<1.000,10,<1.000,7.025,0.05,30.554,66.338,0.029,0.112,59000,Clean
2021,DAMANSARA,11/11/2021,7.146,2,8,42,7.015,0.09,28.755,66.706,0.03,85.681,27000,Clean
2021,KLANG,7/1/2021,5.291,7,26,48,7.083,4.97,27.117,220.996,0.103,13.068,188000,Slightly Polluted
2021,KLANG,6/3/2021,3.841,9,49,52,7.306,5.21,29.732,258.185,0.121,20.002,420000,Polluted
2021,KLANG,9/5/2021,5.17,7,18,23,7.088,4.61,29.124,278.378,0.131,14.86,500000,Slightly Polluted
2021,KLANG,12/7/2021,5.756,7,29,90,7,0.89,27.365,155.113,0.072,68.977,480000,Slightly Polluted
2021,KLANG,7/9/2021,5.133,8,26,17,7.18,4.38,28.376,225.007,0.105,8.445,320000,Slightly Polluted
2021,KLANG,8/11/2021,5.714,5,24,55,7.41,2.42,28.92,210.193,0.098,24.787,220000,Slightly Polluted
2021,KLANG,10/1/2021,5.471,6,19,48,7.148,2.5,26.735,199.271,0.093,11.666,2580000,Slightly Polluted
2021,KLANG,9/3/2021,4.7,5,31,27,7.218,4.93,28.701,246.007,0.115,13.451,850000,Slightly Polluted
2021,KLANG,9/5/2021,4.959,10,37,19,7.129,4.02,29.517,256.772,0.12,19.502,890000,Slightly Polluted
2021,KLANG,12/7/2021,6.069,6,23,61,7.208,1.11,27.842,160.794,0.075,50.95,420000,Slightly Polluted
2021,KLANG,7/9/2021,5.244,6,21,23,7.238,3.82,29.108,205.27,0.096,8.905,1090000,Slightly Polluted
2021,KLANG,17/11/2021,5.495,8,28,57,7.101,1.6,27.906,179.317,0.083,29.27,1680000,Slightly Polluted
2021,KLANG,10/1/2021,5.368,7,20,55,7.122,2.77,26.77,205.653,0.096,16.434,2680000,Slightly Polluted
2021,KLANG,11/3/2021,4.917,6,23,24,7.452,4.96,29.639,245.707,0.115,14.314,1000000,Slightly Polluted
2021,KLANG,9/5/2021,4.828,6,22,11,7.129,3.23,30.131,250.01,0.117,13.08,760000,Slightly Polluted
2021,KLANG,12/7/2021,5.746,4,23,30,7.177,0.62,28.606,144.96,0.067,31.132,590000,Slightly Polluted
2021,KLANG,7/9/2021,5.029,6,28,24,7.158,3.45,29.789,208.661,0.097,8.951,990000,Slightly Polluted
2021,KLANG,17/11/2021,5.312,7,27,35,7.094,1.05,27.168,191.236,0.089,38.064,1680000,Slightly Polluted
2021,KLANG,15/1/2021,4.55,8,33,31,7.053,4.17,26.842,226.39,0.106,14.333,1120000,Slightly Polluted
2021,KLANG,10/3/2021,4.359,6,32,29,7.357,3.88,28.764,237.958,0.111,12.615,990000,Slightly Polluted
2021,KLANG,19/5/2021,6.852,5,20,34,7.052,1.3,27.458,172.581,0.08,30.727,510000,Slightly Polluted
2021,KLANG,11/7/2021,5.085,6,18,40,7.24,0.34,26.609,176.292,0.082,35.832,380000,Slightly Polluted
2021,KLANG,13/9/2021,6.215,6,39,145,7.117,0.11,25.603,74.482,0.034,116.712,730000,Slightly Polluted
2021,KLANG,11/11/2021,5.507,6,24,78,7.226,0.75,26.919,131.916,0.061,66.715,610000,Slightly Polluted
2021,BUNOS,16/1/2021,3.994,16,68,74,6.718,0.69,27.583,185.791,0.087,4.97,1560000,Polluted
2021,BUNOS,11/3/2021,3.325,21,66,24,7.113,1.91,28.647,245.547,0.115,10.2,17200000,Polluted
2021,BUNOS,19/5/2021,4.307,11,41,9,6.91,0.66,27.77,261.259,0.123,8.505,960000,Slightly Polluted
2021,BUNOS,15/7/2021,4.768,3,24,24,6.931,1.06,28.127,222.961,0.104,5.926,600000,Slightly Polluted
2021,BUNOS,13/9/2021,6.238,30,71,14,7.125,0.74,26.894,182.753,0.085,18.887,35000000,Slightly Polluted
2021,BUNOS,15/11/2021,4.262,14,47,21,6.807,0.67,29.013,219.638,0.102,10.086,1340000,Slightly Polluted
2021,PENCHALA,18/1/2021,7.609,<1.000,10,5,6.829,0.14,26.83,48.136,0.021,6.431,17600,Clean
2021,PENCHALA,13/3/2021,6.335,3,7,6,7.187,0.78,28.139,55.995,0.025,4.059,210000,Clean
2021,PENCHALA,20/5/2021,7.23,<1.000,2,2,6.486,0.06,28.525,62.415,0.028,6.155,34000,Clean
2021,PENCHALA,17/7/2021,6.424,2,18,4,6.762,0.05,28.427,69.356,0.031,8.062,62000,Clean
2021,PENCHALA,15/9/2021,6.414,2,10,13,6.574,0.1,27.405,51.3,0.022,3.064,78000,Clean
2021,PENCHALA,17/11/2021,6.803,2,16,<1.000,6.49,0.04,26.593,60.162,0.027,13.596,69000,Clean
2021,JINJANG,11/1/2021,6.433,14,29,11,7.248,6.07,28.389,271.627,0.127,8.595,1450000,Slightly Polluted
2021,JINJANG,9/3/2021,6.555,9,34,25,7.38,7.01,29.405,256.041,0.12,14.099,350000,Slightly Polluted
2021,JINJANG,17/5/2021,6.5,6,21,36,7.094,1.04,26.683,113.518,0.052,57.422,1020000,Slightly Polluted
2021,JINJANG,17/7/2021,5.462,6,23,21,7.275,6.5,29.736,289.468,0.136,16.27,1260000,Slightly Polluted
2021,JINJANG,16/9/2021,5.514,8,27,24,7.236,3.61,27.697,172.761,0.08,18.57,600000,Slightly Polluted
2021,JINJANG,12/11/2021,5.838,4,19,18,7.252,3.74,27.743,187.825,0.087,16.601,280000,Slightly Polluted
